"","zip","city","state","latitude","longitude"
"30313","65897","Springfield","MO",37.19,-93.27
"30314","65898","Springfield","MO",37.180349,-93.295137
"30315","65899","Springfield","MO",37.181498,-93.259586
"30316","66002","Atchison","KS",39.553786,-95.13472
"30317","66006","Baldwin City","KS",38.789719,-95.21058
"30318","66007","Basehor","KS",39.145077,-94.94259
"30319","66008","Bendena","KS",39.703642,-95.18541
"30320","66010","Blue Mound","KS",38.102749,-95.0154
"30321","66012","Bonner Springs","KS",39.065703,-94.90453
"30322","66013","Bucyrus","KS",38.733271,-94.6957
"30323","66014","Centerville","KS",38.226434,-94.98779
"30324","66015","Colony","KS",38.067424,-95.40614
"30325","66016","Cummings","KS",39.47305,-95.23992
"30326","66017","Denton","KS",39.720911,-95.27417
"30327","66018","De Soto","KS",38.961396,-94.97681
"30328","66019","Clearview City","KS",38.94575,-95.00349
"30329","66020","Easton","KS",39.331919,-95.11389
"30330","66021","Edgerton","KS",38.762545,-95.00622
"30331","66023","Effingham","KS",39.521275,-95.39413
"30332","66024","Elwood","KS",39.756944,-94.87824
"30333","66025","Eudora","KS",38.917032,-95.06455
"30334","66026","Fontana","KS",38.404804,-94.85125
"30335","66027","Fort Leavenworth","KS",39.348031,-94.93177
"30336","66030","Gardner","KS",38.813839,-94.9265
"30337","66031","New Century","KS",38.824863,-94.899201
"30338","66032","Garnett","KS",38.278069,-95.25997
"30339","66033","Greeley","KS",38.368325,-95.12925
"30340","66035","Highland","KS",39.85881,-95.2569
"30341","66036","Hillsdale","KS",38.658068,-94.852061
"30342","66039","Kincaid","KS",38.088951,-95.17473
"30343","66040","La Cygne","KS",38.35152,-94.73705
"30344","66041","Lancaster","KS",39.589832,-95.31425
"30345","66042","Lane","KS",38.442448,-95.09067
"30346","66043","Lansing","KS",39.258624,-94.89859
"30347","66044","Lawrence","KS",38.983551,-95.23202
"30348","66045","Lawrence","KS",38.952526,-95.275623
"30349","66046","Lawrence","KS",38.932303,-95.22513
"30350","66047","Lawrence","KS",38.920649,-95.31219
"30351","66048","Leavenworth","KS",39.298776,-94.93555
"30352","66049","Lawrence","KS",38.97583,-95.30399
"30353","66050","Lecompton","KS",39.025994,-95.43138
"30354","66051","Olathe","KS",38.899901,-94.831991
"30355","66052","Linwood","KS",39.01201,-95.06283
"30356","66053","Louisburg","KS",38.602219,-94.68121
"30357","66054","McLouth","KS",39.201274,-95.19892
"30358","66056","Mound City","KS",38.141903,-94.82166
"30359","66058","Muscotah","KS",39.548048,-95.52321
"30360","66060","Nortonville","KS",39.415907,-95.32966
"30361","66061","Olathe","KS",38.889784,-94.85558
"30362","66062","Olathe","KS",38.860511,-94.77581
"30363","66063","Olathe","KS",38.899901,-94.831991
"30364","66064","Osawatomie","KS",38.489733,-94.96465
"30365","66066","Oskaloosa","KS",39.214825,-95.32501
"30366","66067","Ottawa","KS",38.614986,-95.27355
"30367","66070","Ozawkie","KS",39.201834,-95.44963
"30368","66071","Paola","KS",38.574804,-94.86706
"30369","66072","Parker","KS",38.328516,-94.98253
"30370","66073","Perry","KS",39.097559,-95.40163
"30371","66075","Pleasanton","KS",38.184882,-94.70142
"30372","66076","Pomona","KS",38.612869,-95.44709
"30373","66077","Potter","KS",39.423964,-95.1287
"30374","66078","Princeton","KS",38.49159,-95.26646
"30375","66079","Rantoul","KS",38.542788,-95.1232
"30376","66080","Richmond","KS",38.398831,-95.2668
"30377","66081","Wolf River","KS",39.773145,-95.233817
"30378","66083","Spring Hill","KS",38.736692,-94.83362
"30379","66085","Stilwell","KS",38.798648,-94.65527
"30380","66086","Tonganoxie","KS",39.112379,-95.08112
"30381","66087","Troy","KS",39.79684,-95.12869
"30382","66088","Valley Falls","KS",39.339975,-95.45781
"30383","66090","Wathena","KS",39.774356,-94.95873
"30384","66091","Welda","KS",38.185196,-95.33705
"30385","66092","Wellsville","KS",38.698415,-95.10414
"30386","66093","Westphalia","KS",38.21086,-95.50973
"30387","66094","White Cloud","KS",39.959033,-95.34005
"30388","66095","Williamsburg","KS",38.455968,-95.44342
"30389","66097","Winchester","KS",39.328743,-95.24608
"30390","66101","Kansas City","KS",39.118054,-94.62568
"30391","66102","Kansas City","KS",39.112204,-94.66643
"30392","66103","Kansas City","KS",39.059254,-94.62453
"30393","66104","Kansas City","KS",39.137003,-94.67203
"30394","66105","Kansas City","KS",39.084954,-94.63125
"30395","66106","Kansas City","KS",39.066732,-94.68872
"30396","66109","Kansas City","KS",39.156275,-94.80033
"30397","66110","Kansas City","KS",39.096551,-94.749538
"30398","66111","Kansas City","KS",39.076554,-94.79019
"30399","66112","Kansas City","KS",39.117009,-94.76614
"30400","66113","Edwardsville","KS",39.073539,-94.723271
"30401","66115","Kansas City","KS",39.141419,-94.61878
"30402","66117","Kansas City","KS",39.096551,-94.749538
"30403","66118","Kansas City","KS",39.105854,-94.61329
"30404","66119","Kansas City","KS",39.096551,-94.749538
"30405","66145","Centralia","KS",39.718697,-96.129009
"30406","66151","Morrill","KS",39.914389,-95.734523
"30407","66160","Kansas City","KS",39.096551,-94.749538
"30408","66201","Shawnee Mission","KS",39.007755,-94.679486
"30409","66202","Shawnee Mission","KS",39.023105,-94.66658
"30410","66203","Shawnee Mission","KS",39.020405,-94.70583
"30411","66204","Shawnee Mission","KS",38.992255,-94.67528
"30412","66205","Shawnee Mission","KS",39.030172,-94.63097
"30413","66206","Shawnee Mission","KS",38.959256,-94.62223
"30414","66207","Shawnee Mission","KS",38.957396,-94.64691
"30415","66208","Shawnee Mission","KS",38.999505,-94.63102
"30416","66209","Shawnee Mission","KS",38.900535,-94.63248
"30417","66210","Shawnee Mission","KS",38.924739,-94.70473
"30418","66211","Shawnee Mission","KS",38.925159,-94.64136
"30419","66212","Shawnee Mission","KS",38.959606,-94.68189
"30420","66213","Shawnee Mission","KS",38.899634,-94.70758
"30421","66214","Shawnee Mission","KS",38.961756,-94.71498
"30422","66215","Shawnee Mission","KS",38.961006,-94.74145
"30423","66216","Shawnee Mission","KS",39.009485,-94.73924
"30424","66217","Shawnee Mission","KS",39.021629,-94.78107
"30425","66218","Shawnee Mission","KS",39.011673,-94.8126
"30426","66219","Shawnee Mission","KS",38.963798,-94.77155
"30427","66220","Shawnee Mission","KS",38.964728,-94.82117
"30428","66221","Shawnee Mission","KS",38.865825,-94.71231
"30429","66222","Shawnee Mission","KS",38.899901,-94.831991
"30430","66223","Shawnee Mission","KS",38.860552,-94.66594
"30431","66224","Shawnee Mission","KS",38.862007,-94.62127
"30432","66225","Shawnee Mission","KS",38.899901,-94.831991
"30433","66226","Shawnee Mission","KS",39.029641,-94.84844
"30434","66227","Shawnee Mission","KS",38.972197,-94.86987
"30435","66250","Shawnee Mission","KS",38.899901,-94.831991
"30436","66251","Shawnee Mission","KS",38.899901,-94.831991
"30437","66276","Shawnee Mission","KS",38.899901,-94.831991
"30438","66279","Shawnee Mission","KS",38.899901,-94.831991
"30439","66282","Shawnee Mission","KS",38.899901,-94.831991
"30440","66283","Shawnee Mission","KS",38.899901,-94.831991
"30441","66285","Shawnee Mission","KS",38.899901,-94.831991
"30442","66286","Shawnee Mission","KS",38.899901,-94.831991
"30443","66352","Robinson","KS",39.814081,-95.409339
"30444","66356","Lincoln","KS",37.57189,-94.654599
"30445","66401","Alma","KS",38.990708,-96.29473
"30446","66402","Auburn","KS",38.918102,-95.84417
"30447","66403","Axtell","KS",39.877691,-96.26985
"30448","66404","Baileyville","KS",39.891751,-96.17343
"30449","66406","Beattie","KS",39.877735,-96.41726
"30450","66407","Belvue","KS",39.207942,-96.18665
"30451","66408","Bern","KS",39.949989,-95.96831
"30452","66409","Berryton","KS",38.935058,-95.55745
"30453","66411","Blue Rapids","KS",39.656045,-96.63791
"30454","66412","Bremen","KS",39.921671,-96.77794
"30455","66413","Burlingame","KS",38.767905,-95.88076
"30456","66414","Carbondale","KS",38.82517,-95.68963
"30457","66415","Centralia","KS",39.697296,-96.14204
"30458","66416","Circleville","KS",39.516144,-95.85396
"30459","66417","Corning","KS",39.655741,-96.03394
"30460","66418","Delia","KS",39.267478,-95.94736
"30461","66419","Denison","KS",39.377827,-95.60496
"30462","66420","Dover","KS",38.964532,-95.917186
"30463","66422","Emmett","KS",39.317301,-96.06113
"30464","66423","Eskridge","KS",38.8421,-96.12775
"30465","66424","Everest","KS",39.681813,-95.41505
"30466","66425","Fairview","KS",39.811818,-95.72861
"30467","66426","Fostoria","KS",39.43982,-96.506769
"30468","66427","Frankfort","KS",39.689409,-96.43876
"30469","66428","Goff","KS",39.671207,-95.92512
"30470","66429","Grantville","KS",39.094823,-95.54874
"30471","66431","Harveyville","KS",38.810071,-95.98397
"30472","66432","Havensville","KS",39.496479,-96.07717
"30473","66434","Hiawatha","KS",39.857155,-95.54497
"30474","66436","Holton","KS",39.466971,-95.7132
"30475","66438","Home","KS",39.853477,-96.50361
"30476","66439","Horton","KS",39.659471,-95.53567
"30477","66440","Hoyt","KS",39.254902,-95.69171
"30478","66441","Junction City","KS",39.01585,-96.83653
"30479","66442","Fort Riley","KS",39.074628,-96.80662
"30480","66449","Leonardville","KS",39.383205,-96.85876
"30481","66450","Louisville","KS",39.251831,-96.31402
"30482","66451","Lyndon","KS",38.602873,-95.67363
"30483","66481","Weir","KS",37.302792,-94.77251
"30484","66501","McFarland","KS",39.053241,-96.23893
"30485","66502","Manhattan","KS",39.184986,-96.56932
"30486","66503","Manhattan","KS",39.241083,-96.64914
"30487","66505","Manhattan","KS",39.304937,-96.675295
"30488","66506","Manhattan","KS",39.194065,-96.57872
"30489","66507","Maple Hill","KS",39.076048,-96.0343
"30490","66508","Marysville","KS",39.852696,-96.63963
"30491","66509","Mayetta","KS",39.337531,-95.75535
"30492","66510","Melvern","KS",38.503219,-95.63079
"30493","66512","Meriden","KS",39.201628,-95.55387
"30494","66514","Milford","KS",39.149612,-96.90611
"30495","66515","Morrill","KS",39.936121,-95.70325
"30496","66516","Netawaka","KS",39.626301,-95.72954
"30497","66517","Ogden","KS",39.113103,-96.70935
"30498","66518","Oketo","KS",39.964921,-96.57004
"30499","66520","Olsburg","KS",39.417531,-96.59975
"30500","66521","Onaga","KS",39.483435,-96.21101
"30501","66522","Oneida","KS",39.865907,-95.9413
"30502","66523","Osage City","KS",38.611619,-95.83132
"30503","66524","Overbrook","KS",38.775185,-95.52869
"30504","66526","Paxico","KS",39.06583,-96.15801
"30505","66527","Powhattan","KS",39.747135,-95.68096
"30506","66528","Quenemo","KS",38.60969,-95.54333
"30507","66531","Riley","KS",39.303014,-96.84635
"30508","66532","Robinson","KS",39.8202,-95.36776
"30509","66533","Rossville","KS",39.143168,-95.95263
"30510","66534","Sabetha","KS",39.889544,-95.82289
"30511","66535","Saint George","KS",39.21939,-96.43346
"30512","66536","Saint Marys","KS",39.200733,-96.07148
"30513","66537","Scranton","KS",38.771467,-95.72799
"30514","66538","Seneca","KS",39.840496,-96.04833
"30515","66539","Silver Lake","KS",39.136616,-95.85898
"30516","66540","Soldier","KS",39.502211,-95.97495
"30517","66541","Summerfield","KS",39.977047,-96.3636
"30518","66542","Tecumseh","KS",39.020437,-95.55336
"30519","66543","Vassar","KS",38.647459,-95.61031
"30520","66544","Vermillion","KS",39.694315,-96.28476
"30521","66546","Wakarusa","KS",38.895185,-95.71995
"30522","66547","Wamego","KS",39.220965,-96.31279
"30523","66548","Waterville","KS",39.691428,-96.76189
"30524","66549","Westmoreland","KS",39.427973,-96.4027
"30525","66550","Wetmore","KS",39.654548,-95.81925
"30526","66551","Wheaton","KS",39.471738,-96.257561
"30527","66552","Whiting","KS",39.585484,-95.6202
"30528","66554","Randolph","KS",39.472188,-96.76806
"30529","66555","Marysville","KS",39.783753,-96.522806
"30530","66601","Topeka","KS",38.988075,-95.780662
"30531","66603","Topeka","KS",39.0562,-95.67547
"30532","66604","Topeka","KS",39.04045,-95.71698
"30533","66605","Topeka","KS",39.013988,-95.65056
"30534","66606","Topeka","KS",39.058177,-95.71088
"30535","66607","Topeka","KS",39.044056,-95.64804
"30536","66608","Topeka","KS",39.077066,-95.66824
"30537","66609","Topeka","KS",38.988508,-95.66869
"30538","66610","Topeka","KS",38.981849,-95.79016
"30539","66611","Topeka","KS",39.0161,-95.6979
"30540","66612","Topeka","KS",39.040333,-95.68048
"30541","66614","Topeka","KS",39.015374,-95.76057
"30542","66615","Topeka","KS",39.067174,-95.88115
"30543","66616","Topeka","KS",39.065249,-95.63808
"30544","66617","Topeka","KS",39.130354,-95.63373
"30545","66618","Topeka","KS",39.126429,-95.73302
"30546","66619","Topeka","KS",38.946977,-95.6938
"30547","66620","Topeka","KS",39.042939,-95.769657
"30548","66621","Topeka","KS",39.042939,-95.769657
"30549","66622","Topeka","KS",39.042939,-95.769657
"30550","66624","Topeka","KS",39.042939,-95.769657
"30551","66625","Topeka","KS",39.042939,-95.769657
"30552","66626","Topeka","KS",39.042939,-95.769657
"30553","66628","Topeka","KS",39.042939,-95.769657
"30554","66629","Topeka","KS",39.042939,-95.769657
"30555","66634","Topeka","KS",39.042939,-95.769657
"30556","66635","St. George","KS",39.199103,-96.43889
"30557","66636","Topeka","KS",39.042939,-95.769657
"30558","66637","Topeka","KS",39.042939,-95.769657
"30559","66638","Topeka","KS",39.042939,-95.769657
"30560","66642","Topeka","KS",39.042939,-95.769657
"30561","66647","Topeka","KS",39.042939,-95.769657
"30562","66650","Powhattan","KS",39.672989,-95.788948
"30563","66652","Topeka","KS",39.042939,-95.769657
"30564","66653","Topeka","KS",39.042939,-95.769657
"30565","66658","Topeka","KS",39.042939,-95.769657
"30566","66667","Topeka","KS",39.042939,-95.769657
"30567","66675","Topeka","KS",39.042939,-95.769657
"30568","66683","Topeka","KS",39.042939,-95.769657
"30569","66686","Topeka","KS",39.042939,-95.769657
"30570","66692","Topeka","KS",39.042939,-95.769657
"30571","66699","Topeka","KS",39.042939,-95.769657
"30572","66701","Fort Scott","KS",37.823295,-94.73389
"30573","66710","Altoona","KS",37.551596,-95.65671
"30574","66711","Arcadia","KS",37.644301,-94.64895
"30575","66712","Arma","KS",37.547763,-94.70622
"30576","66713","Baxter Springs","KS",37.026091,-94.74929
"30577","66714","Benedict","KS",37.628076,-95.73245
"30578","66716","Bronson","KS",37.916575,-95.07063
"30579","66717","Buffalo","KS",37.705016,-95.69832
"30580","66720","Chanute","KS",37.666078,-95.45681
"30581","66721","Lincoln","KS",37.59292,-94.729782
"30582","66724","Cherokee","KS",37.347065,-94.82665
"30583","66725","Columbus","KS",37.17473,-94.87713
"30584","66727","Coyville","KS",37.559151,-95.743835
"30585","66728","Crestline","KS",37.16944,-94.704133
"30586","66732","Elsmore","KS",37.799021,-95.18806
"30587","66733","Erie","KS",37.594166,-95.24755
"30588","66734","Farlington","KS",37.616393,-94.82712
"30589","66735","Franklin","KS",37.522439,-94.70402
"30590","66736","Fredonia","KS",37.539672,-95.84307
"30591","66738","Fulton","KS",38.01707,-94.71256
"30592","66739","Galena","KS",37.091398,-94.65462
"30593","66740","Galesburg","KS",37.464733,-95.37039
"30594","66741","Arcadia","KS",37.726754,-94.65864
"30595","66742","Gas","KS",37.923162,-95.346697
"30596","66743","Girard","KS",37.506616,-94.86078
"30597","66746","Hepler","KS",37.66749,-94.95144
"30598","66747","Neodesha","KS",37.424622,-95.681454
"30599","66748","Humboldt","KS",37.802718,-95.43452
"30600","66749","Iola","KS",37.926666,-95.39695
"30601","66751","La Harpe","KS",37.918044,-95.2947
"30602","66752","Ross","KS",37.332679,-94.977587
"30603","66753","McCune","KS",37.364275,-95.00432
"30604","66754","Mapleton","KS",38.017205,-94.8929
"30605","66755","Moran","KS",37.933658,-95.16768
"30606","66756","Mulberry","KS",37.554735,-94.63283
"30607","66757","Neodesha","KS",37.420016,-95.683
"30608","66758","Neosho Falls","KS",38.005429,-95.56976
"30609","66759","New Albany","KS",37.568611,-95.93926
"30610","66760","Opolis","KS",37.344142,-94.62156
"30611","66761","Piqua","KS",37.900385,-95.56255
"30612","66762","Pittsburg","KS",37.408511,-94.70414
"30613","66763","Frontenac","KS",37.455819,-94.69088
"30614","66767","Prescott","KS",38.066976,-94.69495
"30615","66769","Redfield","KS",37.840828,-94.89202
"30616","66770","Riverton","KS",37.074648,-94.71538
"30617","66771","Saint Paul","KS",37.500157,-95.15952
"30618","66772","Savonburg","KS",37.75459,-95.18816
"30619","66773","Scammon","KS",37.27522,-94.82738
"30620","66775","Stark","KS",37.691117,-95.14826
"30621","66776","Thayer","KS",37.478331,-95.48417
"30622","66777","Toronto","KS",37.777886,-95.93877
"30623","66778","Treece","KS",37.000262,-94.84372
"30624","66779","Uniontown","KS",37.848943,-94.97218
"30625","66780","Walnut","KS",37.603419,-95.06279
"30626","66781","Weir","KS",37.300262,-94.75259
"30627","66782","West Mineral","KS",37.284559,-94.92613
"30628","66783","Yates Center","KS",37.873778,-95.7313
"30629","66801","Emporia","KS",38.410549,-96.19736
"30630","66804","Bern","KS",39.964236,-95.972744
"30631","66830","Admire","KS",38.614057,-96.08821
"30632","66833","Allen","KS",38.672825,-96.16385
"30633","66834","Alta Vista","KS",38.862376,-96.47367
"30634","66835","Americus","KS",38.513771,-96.25853
"30635","66838","Burdick","KS",38.536957,-96.78484
"30636","66839","Burlington","KS",38.211108,-95.74293
"30637","66840","Burns","KS",38.064497,-96.89128
"30638","66842","Cassoday","KS",38.018802,-96.66349
"30639","66843","Cedar Point","KS",38.224172,-96.77229
"30640","66845","Cottonwood Falls","KS",38.344157,-96.52969
"30641","66846","Council Grove","KS",38.649811,-96.49331
"30642","66849","Dwight","KS",38.877563,-96.58981
"30643","66850","Elmdale","KS",38.395027,-96.69377
"30644","66851","Florence","KS",38.228452,-96.92825
"30645","66852","Gridley","KS",38.078496,-95.89505
"30646","66853","Hamilton","KS",38.000062,-96.21271
"30647","66854","Hartford","KS",38.281776,-95.9686
"30648","66855","Lamont","KS",37.888276,-96.242059
"30649","66856","Lebo","KS",38.427161,-95.82627
"30650","66857","Le Roy","KS",38.095388,-95.63461
"30651","66858","Lincolnville","KS",38.473549,-96.95611
"30652","66859","Lost Springs","KS",38.556941,-96.96494
"30653","66860","Madison","KS",38.126728,-96.16635
"30654","66861","Marion","KS",38.359189,-97.01768
"30655","66862","Matfield Green","KS",38.14969,-96.51545
"30656","66863","Neal","KS",37.831349,-96.07111
"30657","66864","Neosho Rapids","KS",38.368683,-95.98917
"30658","66865","Olpe","KS",38.241502,-96.20048
"30659","66866","Peabody","KS",38.175115,-97.1049
"30660","66868","Reading","KS",38.532132,-95.97685
"30661","66869","Strong City","KS",38.415712,-96.50104
"30662","66870","Virgil","KS",37.925128,-96.00967
"30663","66871","Waverly","KS",38.382581,-95.62641
"30664","66872","White City","KS",38.79144,-96.73809
"30665","66873","Wilsey","KS",38.682093,-96.663865
"30666","66901","Concordia","KS",39.568803,-97.64627
"30667","66930","Agenda","KS",39.718857,-97.49191
"30668","66932","Athol","KS",39.761524,-98.92213
"30669","66933","Barnes","KS",39.675346,-96.87232
"30670","66935","Belleville","KS",39.824657,-97.62881
"30671","66936","Burr Oak","KS",39.908065,-98.29451
"30672","66937","Clifton","KS",39.594163,-97.26295
"30673","66938","Clyde","KS",39.594485,-97.40544
"30674","66939","Courtland","KS",39.837438,-97.90386
"30675","66940","Cuba","KS",39.81884,-97.44917
"30676","66941","Esbon","KS",39.827165,-98.44356
"30677","66942","Formoso","KS",39.791338,-97.9986
"30678","66943","Greenleaf","KS",39.688224,-96.96583
"30679","66944","Haddam","KS",39.841886,-97.30119
"30680","66945","Hanover","KS",39.888945,-96.88156
"30681","66946","Hollenberg","KS",39.968115,-96.98906
"30682","66948","Jamestown","KS",39.609023,-97.84511
"30683","66949","Jewell","KS",39.652106,-98.18519
"30684","66951","Kensington","KS",39.792636,-99.03877
"30685","66952","Lebanon","KS",39.835476,-98.58668
"30686","66953","Linn","KS",39.689909,-97.10565
"30687","66955","Mahaska","KS",39.966106,-97.3249
"30688","66956","Mankato","KS",39.790935,-98.20722
"30689","66958","Morrowville","KS",39.883769,-97.16491
"30690","66959","Munden","KS",39.933522,-97.53242
"30691","66960","Narka","KS",39.934395,-97.42125
"30692","66961","Norway","KS",39.827894,-97.650902
"30693","66962","Palmer","KS",39.618962,-97.13434
"30694","66963","Randall","KS",39.633913,-98.02957
"30695","66964","Republic","KS",39.931181,-97.81023
"30696","66966","Scandia","KS",39.776903,-97.76394
"30697","66967","Smith Center","KS",39.794538,-98.79561
"30698","66968","Washington","KS",39.815522,-97.06111
"30699","66969","Scandia","KS",39.798339,-97.783181
"30700","66970","Webber","KS",39.936773,-98.04227
"30701","66998","Buffalo","KS",39.588426,-97.788817
"30702","67001","Andale","KS",37.779021,-97.62602
"30703","67002","Andover","KS",37.693585,-97.11321
"30704","67003","Anthony","KS",37.144088,-98.03857
"30705","67004","Argonia","KS",37.270346,-97.76478
"30706","67005","Arkansas City","KS",37.067387,-97.02831
"30707","67008","Atlanta","KS",37.454925,-96.83152
"30708","67009","Attica","KS",37.233697,-98.24779
"30709","67010","Augusta","KS",37.68066,-96.98153
"30710","67012","Beaumont","KS",37.660135,-96.53372
"30711","67013","Belle Plaine","KS",37.390809,-97.29152
"30712","67016","Bentley","KS",37.886437,-97.51828
"30713","67017","Benton","KS",37.818158,-97.10839
"30714","67018","Bluff City","KS",37.076529,-97.87011
"30715","67019","Burden","KS",37.314208,-96.78463
"30716","67020","Burrton","KS",38.008128,-97.67008
"30717","67021","Byers","KS",37.784193,-98.89486
"30718","67022","Caldwell","KS",37.062453,-97.60782
"30719","67023","Cambridge","KS",37.327404,-96.65629
"30720","67024","Cedar Vale","KS",37.104057,-96.48447
"30721","67025","Cheney","KS",37.647611,-97.78765
"30722","67026","Clearwater","KS",37.518342,-97.49452
"30723","67028","Coats","KS",37.469499,-98.93543
"30724","67029","Coldwater","KS",37.259332,-99.33385
"30725","67030","Colwich","KS",37.787206,-97.54135
"30726","67031","Conway Springs","KS",37.400431,-97.65338
"30727","67033","Richland","KS",37.519257,-97.152533
"30728","67035","Cunningham","KS",37.655003,-98.39643
"30729","67036","Danville","KS",37.298982,-97.87357
"30730","67037","Derby","KS",37.557434,-97.25167
"30731","67038","Dexter","KS",37.150816,-96.7426
"30732","67039","Douglass","KS",37.513371,-96.99851
"30733","67041","Elbing","KS",38.054115,-97.12711
"30734","67042","El Dorado","KS",37.830417,-96.84294
"30735","67045","Eureka","KS",37.854192,-96.32433
"30736","67047","Fall River","KS",37.64248,-96.07105
"30737","67049","Freeport","KS",37.173305,-97.84835
"30738","67050","Garden Plain","KS",37.663743,-97.68539
"30739","67051","Geuda Springs","KS",37.104798,-97.19239
"30740","67052","Goddard","KS",37.651845,-97.5739
"30741","67053","Goessel","KS",38.246972,-97.34817
"30742","67054","Greensburg","KS",37.590146,-99.29989
"30743","67055","Greenwich","KS",37.78335,-97.205419
"30744","67056","Halstead","KS",38.007112,-97.5139
"30745","67057","Hardtner","KS",37.041728,-98.67631
"30746","67058","Harper","KS",37.297898,-98.03916
"30747","67059","Haviland","KS",37.658761,-99.09672
"30748","67060","Haysville","KS",37.552425,-97.34785
"30749","67061","Hazelton","KS",37.088979,-98.37544
"30750","67062","Hesston","KS",38.142541,-97.43368
"30751","67063","Hillsboro","KS",38.347058,-97.21489
"30752","67065","Isabel","KS",37.461079,-98.54262
"30753","67066","Iuka","KS",37.746879,-98.75308
"30754","67067","Kechi","KS",37.795395,-97.27309
"30755","67068","Kingman","KS",37.618339,-98.10612
"30756","67069","Ninnescah","KS",37.5731,-98.23619
"30757","67070","Kiowa","KS",37.037218,-98.49342
"30758","67071","Lake City","KS",37.316336,-98.83859
"30759","67072","Latham","KS",37.561112,-96.59795
"30760","67073","Lehigh","KS",38.376681,-97.31611
"30761","67074","Leon","KS",37.686034,-96.7069
"30762","67101","Maize","KS",37.775593,-97.46797
"30763","67102","Maple City","KS",37.043519,-96.75924
"30764","67103","Mayfield","KS",37.26475,-97.55569
"30765","67104","Medicine Lodge","KS",37.286936,-98.60271
"30766","67105","Milan","KS",37.251663,-97.66554
"30767","67106","Milton","KS",37.447829,-97.75943
"30768","67107","Moundridge","KS",38.193313,-97.52827
"30769","67108","Mount Hope","KS",37.831684,-97.67462
"30770","67109","Mullinville","KS",37.581777,-99.47608
"30771","67110","Mulvane","KS",37.474542,-97.22812
"30772","67111","Murdock","KS",37.625625,-97.92699
"30773","67112","Nashville","KS",37.442074,-98.41625
"30774","67114","Newton","KS",38.051679,-97.323
"30775","67117","North Newton","KS",38.073865,-97.34635
"30776","67118","Norwich","KS",37.460764,-97.85182
"30777","67119","Oxford","KS",37.253486,-97.18161
"30778","67120","Peck","KS",37.459433,-97.3804
"30779","67122","Piedmont","KS",37.629754,-96.40529
"30780","67123","Potwin","KS",37.946174,-97.01423
"30781","67124","Pratt","KS",37.642738,-98.75394
"30782","67127","Protection","KS",37.196316,-99.50499
"30783","67128","Rago","KS",37.436662,-98.03131
"30784","67131","Rock","KS",37.42198,-97.00329
"30785","67132","Rosalia","KS",37.813869,-96.57856
"30786","67133","Rose Hill","KS",37.573226,-97.12421
"30787","67134","Sawyer","KS",37.494728,-98.68324
"30788","67135","Sedgwick","KS",37.921185,-97.44004
"30789","67137","Severy","KS",37.647292,-96.22324
"30790","67138","Sharon","KS",37.253964,-98.41429
"30791","67140","South Haven","KS",37.065497,-97.36562
"30792","67142","Spivey","KS",37.468889,-98.21584
"30793","67143","Sun City","KS",37.363445,-98.96044
"30794","67144","Towanda","KS",37.804776,-97.01477
"30795","67146","Udall","KS",37.395382,-97.10432
"30796","67147","Valley Center","KS",37.853935,-97.33059
"30797","67149","Viola","KS",37.538257,-97.62031
"30798","67150","Waldron","KS",37.026317,-98.20814
"30799","67151","Walton","KS",38.13467,-97.25509
"30800","67152","Wellington","KS",37.268972,-97.41247
"30801","67154","Whitewater","KS",37.963712,-97.12193
"30802","67155","Wilmore","KS",37.34323,-99.14364
"30803","67156","Winfield","KS",37.256575,-96.97885
"30804","67159","Zenda","KS",37.422585,-98.30304
"30805","67201","Wichita","KS",37.651974,-97.258997
"30806","67202","Wichita","KS",37.686992,-97.33362
"30807","67203","Wichita","KS",37.703932,-97.36237
"30808","67204","Wichita","KS",37.754443,-97.35763
"30809","67205","Wichita","KS",37.738348,-97.42917
"30810","67206","Wichita","KS",37.703247,-97.23166
"30811","67207","Wichita","KS",37.669803,-97.23289
"30812","67208","Wichita","KS",37.701997,-97.28114
"30813","67209","Wichita","KS",37.67129,-97.4372
"30814","67210","Wichita","KS",37.638946,-97.26652
"30815","67211","Wichita","KS",37.667175,-97.31917
"30816","67212","Wichita","KS",37.700632,-97.4343
"30817","67213","Wichita","KS",37.669067,-97.36204
"30818","67214","Wichita","KS",37.705384,-97.31777
"30819","67215","Wichita","KS",37.626676,-97.42398
"30820","67216","Wichita","KS",37.619858,-97.31751
"30821","67217","Wichita","KS",37.62421,-97.36312
"30822","67218","Wichita","KS",37.670092,-97.27953
"30823","67219","Wichita","KS",37.765919,-97.31997
"30824","67220","Wichita","KS",37.745561,-97.27841
"30825","67221","McConnell A F B","KS",37.628158,-97.26626
"30826","67222","Wichita","KS",37.751267,-97.262371
"30827","67223","Wichita","KS",37.73674,-97.499
"30828","67226","Wichita","KS",37.750904,-97.23115
"30829","67227","Wichita","KS",37.62812,-97.491566
"30830","67228","Wichita","KS",37.774174,-97.171098
"30831","67230","Wichita","KS",37.683392,-97.1706
"30832","67231","Wichita","KS",37.556692,-97.410154
"30833","67232","Wichita","KS",37.639491,-97.171372
"30834","67233","Wichita","KS",37.568951,-97.33449
"30835","67235","Wichita","KS",37.692778,-97.4959
"30836","67236","Wichita","KS",37.542182,-97.287134
"30837","67251","Wichita","KS",37.693588,-97.480419
"30838","67256","Wichita","KS",37.693588,-97.480419
